ticker,asof_date,expiration,underlying_close,strike,atm_iv
AMZN,2025-02-24,2025-03-28,212.7100067138672,212.5,0.2570668124175271
AMZN,2025-02-24,2025-04-25,212.7100067138672,212.5,0.2494449536077767
AMZN,2025-02-25,2025-03-07,212.8000030517578,212.5,0.2486307589406102
AMZN,2025-02-25,2025-03-28,212.8000030517578,212.5,0.2115099212841112
AMZN,2025-02-25,2025-05-02,212.8000030517578,212.5,0.2834012959810932
AMZN,2025-03-03,2025-03-14,205.02000427246097,205.0,0.2854819423088752
AMZN,2025-03-03,2025-04-04,205.02000427246097,205.0,0.2771515850372703
AMZN,2025-03-03,2025-05-02,205.02000427246097,205.0,0.3001324094457717
AMZN,2025-03-04,2025-03-14,203.8000030517578,205.0,0.3006206510637923
AMZN,2025-03-04,2025-04-04,203.8000030517578,205.0,0.2998376135003594
AMZN,2025-03-04,2025-05-09,203.8000030517578,205.0,0.2685665498914774
AMZN,2025-03-10,2025-03-21,194.5399932861328,195.0,0.3079641404257859
AMZN,2025-03-10,2025-04-11,194.5399932861328,195.0,0.2917726532430826
AMZN,2025-03-10,2025-05-09,194.5399932861328,195.0,0.2937632208782106
AMZN,2025-03-11,2025-03-21,196.58999633789065,197.0,0.2686705323575402
AMZN,2025-03-11,2025-04-11,196.58999633789065,197.0,0.2529042756255036
AMZN,2025-03-11,2025-05-16,196.58999633789065,197.0,0.305273600564951
AMZN,2025-03-17,2025-03-28,195.7400054931641,196.0,0.2889897552014588
AMZN,2025-03-17,2025-04-18,195.7400054931641,196.0,0.3160191571655736
AMZN,2025-03-17,2025-05-16,195.7400054931641,196.0,0.2638736518005986
AMZN,2025-03-18,2025-03-28,192.82000732421875,193.0,0.2679070994986648
AMZN,2025-03-18,2025-04-18,192.82000732421875,193.0,0.2983037151988827
AMZN,2025-03-18,2025-05-23,192.82000732421875,193.0,0.2629670514105958
AMZN,2025-03-24,2025-04-04,203.2599945068359,202.5,0.2912940989518642
AMZN,2025-03-24,2025-04-25,203.2599945068359,202.5,0.3165127585596954
AMZN,2025-03-24,2025-05-23,203.2599945068359,202.5,0.3159368972970722
AMZN,2025-03-25,2025-04-04,205.7100067138672,205.0,0.349611084326518
AMZN,2025-03-25,2025-04-25,205.7100067138672,205.0,0.3342134115314139
AMZN,2025-03-25,2025-05-30,205.7100067138672,205.0,0.3438375941971936
AMZN,2025-03-31,2025-04-11,190.2599945068359,190.0,0.3712439793531216
AMZN,2025-03-31,2025-05-02,190.2599945068359,190.0,0.3457914665960011
AMZN,2025-03-31,2025-05-30,190.2599945068359,190.0,0.3473185598771641
AMZN,2025-04-01,2025-04-11,192.1699981689453,192.0,0.307757880569128
AMZN,2025-04-01,2025-05-02,192.1699981689453,192.0,0.3362317215063323
AMZN,2025-04-01,2025-06-06,192.1699981689453,192.0,0.3180977429247654
AMZN,2025-04-07,2025-04-18,175.25999450683594,175.0,0.4934757111933831
AMZN,2025-04-07,2025-05-09,175.25999450683594,175.0,0.4850239904354286
AMZN,2025-04-07,2025-06-06,175.25999450683594,175.0,0.5033571789360269
AMZN,2025-04-08,2025-04-18,170.66000366210938,171.0,0.4669433687540764
AMZN,2025-04-08,2025-05-09,170.66000366210938,171.0,0.4727291242911037
AMZN,2025-04-08,2025-06-13,170.66000366210938,171.0,0.4947878885317598
AMZN,2025-04-14,2025-04-25,182.1199951171875,182.0,0.6559538890503982
AMZN,2025-04-14,2025-05-16,182.1199951171875,182.0,0.6741478792110189
AMZN,2025-04-14,2025-06-13,182.1199951171875,182.0,0.6322784027490992
AMZN,2025-04-15,2025-04-25,179.58999633789062,180.0,0.6235830761965714
AMZN,2025-04-15,2025-05-16,179.58999633789062,180.0,0.6006619848728845
AMZN,2025-04-15,2025-06-20,179.58999633789062,180.0,0.6632796244274834
AMZN,2025-04-21,2025-05-02,167.32000732421875,167.0,0.6431154272874815
AMZN,2025-04-21,2025-05-23,167.32000732421875,167.0,0.6743319868578941
AMZN,2025-04-21,2025-06-20,167.32000732421875,167.0,0.6482167611140947
AMZN,2025-04-22,2025-05-02,173.17999267578125,173.0,0.6859455372001854
AMZN,2025-04-22,2025-05-23,173.17999267578125,173.0,0.6606109428841335
AMZN,2025-04-22,2025-06-27,173.17999267578125,173.0,0.6914734920988126
AMZN,2025-04-28,2025-05-09,187.6999969482422,188.0,0.6639838628286959
AMZN,2025-04-28,2025-05-30,187.6999969482422,188.0,0.684956121557058
AMZN,2025-04-28,2025-06-27,187.6999969482422,188.0,0.6867110059806232
AMZN,2025-04-29,2025-05-09,187.38999938964844,187.0,0.6547028868009892
AMZN,2025-04-29,2025-05-30,187.38999938964844,187.0,0.6532172142280913
AMZN,2025-04-29,2025-07-04,187.38999938964844,187.0,0.6852471608527093
AMZN,2025-05-05,2025-05-16,186.3500061035156,186.0,0.5811641510189852
AMZN,2025-05-05,2025-06-06,186.3500061035156,186.0,0.5574676062769854
AMZN,2025-05-05,2025-07-04,186.3500061035156,186.0,0.59181620621896
AMZN,2025-05-06,2025-05-16,185.0099945068359,185.0,0.563291052401177
AMZN,2025-05-06,2025-06-06,185.0099945068359,185.0,0.5596261856656596
AMZN,2025-05-06,2025-07-11,185.0099945068359,185.0,0.5604506887838991
AMZN,2025-05-12,2025-05-23,208.63999938964844,207.5,0.4427152431629864
AMZN,2025-05-12,2025-06-13,208.63999938964844,207.5,0.387582878472921
AMZN,2025-05-12,2025-07-11,208.63999938964844,207.5,0.4197867950442271
AMZN,2025-05-13,2025-05-23,211.3699951171875,212.5,0.4469385503998108
AMZN,2025-05-13,2025-06-13,211.3699951171875,212.5,0.4177714706059114
AMZN,2025-05-13,2025-07-18,211.3699951171875,212.5,0.4599882048140796
AMZN,2025-05-19,2025-05-30,206.16000366210935,205.0,0.3737163116663535
AMZN,2025-05-19,2025-06-20,206.16000366210935,205.0,0.4507214553482376
AMZN,2025-05-19,2025-07-18,206.16000366210935,205.0,0.4066198172964035
AMZN,2025-05-20,2025-05-30,204.07000732421875,205.0,0.3668524074547435
AMZN,2025-05-20,2025-06-20,204.07000732421875,205.0,0.3760002959469469
AMZN,2025-05-20,2025-07-25,204.07000732421875,205.0,0.3756186426056271
AMZN,2025-05-27,2025-06-06,206.02000427246097,205.0,0.3510079172803221
AMZN,2025-05-27,2025-06-27,206.02000427246097,205.0,0.386456150404279
AMZN,2025-05-27,2025-08-01,206.02000427246097,205.0,0.3732927098464507
AMZN,2025-05-28,2025-06-06,204.72000122070312,205.0,0.3727674387804506
AMZN,2025-05-28,2025-06-27,204.72000122070312,205.0,0.3227640555716321
AMZN,2025-05-28,2025-08-01,204.72000122070312,205.0,0.3733965600243391
AMZN,2025-06-02,2025-06-13,206.6499938964844,207.5,0.3002057354890028
AMZN,2025-06-02,2025-07-04,206.6499938964844,207.5,0.3402168459540299
AMZN,2025-06-02,2025-08-01,206.6499938964844,207.5,0.3544269139005784
AMZN,2025-06-03,2025-06-13,205.7100067138672,205.0,0.3425920895060408
AMZN,2025-06-03,2025-07-04,205.7100067138672,205.0,0.3392190327530806
AMZN,2025-06-03,2025-08-08,205.7100067138672,205.0,0.3506443239154896
AMZN,2025-06-09,2025-06-20,216.97999572753903,217.5,0.3312485353338833
AMZN,2025-06-09,2025-07-11,216.97999572753903,217.5,0.3589384438198807
AMZN,2025-06-09,2025-08-08,216.97999572753903,217.5,0.3485886257008437
AMZN,2025-06-10,2025-06-20,217.61000061035156,217.5,0.3253395702870029
AMZN,2025-06-10,2025-07-11,217.61000061035156,217.5,0.3404103821834706
AMZN,2025-06-10,2025-08-15,217.61000061035156,217.5,0.3340561600808632
AMZN,2025-06-16,2025-06-27,216.1000061035156,215.0,0.1836450603660512
AMZN,2025-06-16,2025-07-18,216.1000061035156,215.0,0.2120982878004861
AMZN,2025-06-16,2025-08-15,216.1000061035156,215.0,0.1686786277160681
AMZN,2025-06-17,2025-06-27,214.82000732421875,215.0,0.1766449145130219
AMZN,2025-06-17,2025-07-18,214.82000732421875,215.0,0.1703935711054265
AMZN,2025-06-17,2025-08-22,214.82000732421875,215.0,0.2029359654683298
AMZN,2025-06-23,2025-07-04,208.47000122070312,207.5,0.2091585082066047
AMZN,2025-06-23,2025-07-25,208.47000122070312,207.5,0.1895016771892746
AMZN,2025-06-23,2025-08-22,208.47000122070312,207.5,0.2090098910102748
AMZN,2025-06-24,2025-07-04,212.77000427246097,212.5,0.2187732597447617
AMZN,2025-06-24,2025-07-25,212.77000427246097,212.5,0.2263486760609899
AMZN,2025-06-24,2025-08-29,212.77000427246097,212.5,0.1748396853448551
AMZN,2025-06-30,2025-07-11,219.38999938964844,220.0,0.2384517482795728
AMZN,2025-06-30,2025-08-01,219.38999938964844,220.0,0.2157867519660956
AMZN,2025-06-30,2025-08-29,219.38999938964844,220.0,0.2436154941376377
AMZN,2025-07-01,2025-07-11,220.4600067138672,220.0,0.2188616634013061
AMZN,2025-07-01,2025-08-01,220.4600067138672,220.0,0.2295680683135969
AMZN,2025-07-01,2025-09-05,220.4600067138672,220.0,0.2375663071806841
AMZN,2025-07-07,2025-07-18,223.47000122070312,222.5,0.2275999162837812
AMZN,2025-07-07,2025-08-08,223.47000122070312,222.5,0.2572274163110205
AMZN,2025-07-07,2025-09-05,223.47000122070312,222.5,0.2543539682443825
AMZN,2025-07-08,2025-07-18,219.36000061035156,220.0,0.2396577418768279
AMZN,2025-07-08,2025-08-08,219.36000061035156,220.0,0.266125597009391
AMZN,2025-07-08,2025-09-12,219.36000061035156,220.0,0.2451678223587628
AMZN,2025-07-14,2025-07-25,225.69000244140625,225.0,0.2192603093179119
AMZN,2025-07-14,2025-08-15,225.69000244140625,225.0,0.2443885981941505
AMZN,2025-07-14,2025-09-12,225.69000244140625,225.0,0.242901156789374
AMZN,2025-07-15,2025-07-25,226.3500061035156,227.5,0.2066133738623951
AMZN,2025-07-15,2025-08-15,226.3500061035156,227.5,0.2147906653975344
AMZN,2025-07-15,2025-09-19,226.3500061035156,227.5,0.2285697355127881
AMZN,2025-07-21,2025-08-01,229.3000030517578,230.0,0.23244430263206
AMZN,2025-07-21,2025-08-22,229.3000030517578,230.0,0.2294894063047596
AMZN,2025-07-21,2025-09-19,229.3000030517578,230.0,0.25399683955587
AMZN,2025-07-22,2025-08-01,227.47000122070312,227.5,0.1608967093069594
AMZN,2025-07-22,2025-08-22,227.47000122070312,227.5,0.2175990798282629
AMZN,2025-07-22,2025-09-26,227.47000122070312,227.5,0.2062066234117802
AMZN,2025-07-28,2025-08-08,232.7899932861328,232.5,0.1972435827727992
AMZN,2025-07-28,2025-08-29,232.7899932861328,232.5,0.2073589846453161
AMZN,2025-07-28,2025-09-26,232.7899932861328,232.5,0.1639393417722474
AMZN,2025-07-29,2025-08-08,231.0099945068359,230.0,0.1855641519739857
AMZN,2025-07-29,2025-08-29,231.0099945068359,230.0,0.176752642380078
AMZN,2025-07-29,2025-10-03,231.0099945068359,230.0,0.1577886485166203
AMZN,2025-08-04,2025-08-15,211.6499938964844,212.5,0.3366509148117205
AMZN,2025-08-04,2025-09-05,211.6499938964844,212.5,0.3558346256734489
AMZN,2025-08-04,2025-10-03,211.6499938964844,212.5,0.3131236976023093
AMZN,2025-08-05,2025-08-15,213.75,215.0,0.3624292598015283
AMZN,2025-08-05,2025-09-05,213.75,215.0,0.34306565327119
AMZN,2025-08-05,2025-10-10,213.75,215.0,0.3731022430755786
AMZN,2025-08-11,2025-08-22,221.3000030517578,222.5,0.397015979650189
AMZN,2025-08-11,2025-09-12,221.3000030517578,222.5,0.3471677539775443
AMZN,2025-08-11,2025-10-10,221.3000030517578,222.5,0.3479374642936545
AMZN,2025-08-12,2025-08-22,221.47000122070312,222.5,0.3513115061123153
AMZN,2025-08-12,2025-09-12,221.47000122070312,222.5,0.3866581747413412
AMZN,2025-08-12,2025-10-17,221.47000122070312,222.5,0.3839238098105401
AMZN,2025-08-18,2025-08-29,231.4900054931641,232.5,0.3686401860811585
AMZN,2025-08-18,2025-09-19,231.4900054931641,232.5,0.3721553151589357
AMZN,2025-08-18,2025-10-17,231.4900054931641,232.5,0.3857001872599822
AMZN,2025-08-19,2025-08-29,228.0099945068359,227.5,0.3848961809306876
AMZN,2025-08-19,2025-09-19,228.0099945068359,227.5,0.3578307643113518
AMZN,2025-08-19,2025-10-24,228.0099945068359,227.5,0.4091148327938636
AMZN,2025-08-25,2025-09-05,227.94000244140625,227.5,0.3756288085113266
AMZN,2025-08-25,2025-09-26,227.94000244140625,227.5,0.3529929599815962
AMZN,2025-08-25,2025-10-24,227.94000244140625,227.5,0.372462350351638
AMZN,2025-08-26,2025-09-05,228.7100067138672,227.5,0.3592877268226204
AMZN,2025-08-26,2025-09-26,228.7100067138672,227.5,0.3962172565115592
AMZN,2025-08-26,2025-10-31,228.7100067138672,227.5,0.4284866067784836
AMZN,2025-09-02,2025-09-12,225.33999633789065,225.0,0.2856272020401518
AMZN,2025-09-02,2025-10-03,225.33999633789065,225.0,0.2703333932694014
AMZN,2025-09-02,2025-11-07,225.33999633789065,225.0,0.2568660159531579
AMZN,2025-09-03,2025-09-12,225.9900054931641,225.0,0.2530767420260121
AMZN,2025-09-03,2025-10-03,225.9900054931641,225.0,0.2120121633796203
AMZN,2025-09-03,2025-11-07,225.9900054931641,225.0,0.2632038741583262
AMZN,2025-09-08,2025-09-19,235.83999633789065,235.0,0.2284092069786615
AMZN,2025-09-08,2025-10-10,235.83999633789065,235.0,0.2464742963415045
AMZN,2025-09-08,2025-11-07,235.83999633789065,235.0,0.2593947379326065
AMZN,2025-09-09,2025-09-19,238.2400054931641,237.5,0.2509878478836415
AMZN,2025-09-09,2025-10-10,238.2400054931641,237.5,0.2156877137006017
AMZN,2025-09-09,2025-11-14,238.2400054931641,237.5,0.2548840443283039
AMZN,2025-09-15,2025-09-26,231.42999267578125,232.5,0.2460585096528148
AMZN,2025-09-15,2025-10-17,231.42999267578125,232.5,0.2843230312621571
AMZN,2025-09-15,2025-11-14,231.42999267578125,232.5,0.2785584443046706
AMZN,2025-09-16,2025-09-26,234.0500030517578,235.0,0.2863759336646712
AMZN,2025-09-16,2025-10-17,234.0500030517578,235.0,0.2574407973170111
AMZN,2025-09-16,2025-11-21,234.0500030517578,235.0,0.2964357304664641
AMZN,2025-09-22,2025-10-03,227.6300048828125,227.5,0.2856299589328627
AMZN,2025-09-22,2025-10-24,227.6300048828125,227.5,0.2617859521116706
AMZN,2025-09-22,2025-11-21,227.6300048828125,227.5,0.2521634215029037
AMZN,2025-09-23,2025-10-03,220.7100067138672,220.0,0.2742740837158448
AMZN,2025-09-23,2025-10-24,220.7100067138672,220.0,0.2472071009188488
AMZN,2025-09-23,2025-11-28,220.7100067138672,220.0,0.2810073419669788
AMZN,2025-09-29,2025-10-10,222.1699981689453,222.5,0.268039552745704
AMZN,2025-09-29,2025-10-31,222.1699981689453,222.5,0.2759481882583513
AMZN,2025-09-29,2025-11-28,222.1699981689453,222.5,0.3131858652530129
AMZN,2025-09-30,2025-10-10,219.57000732421875,220.0,0.301761212721394
AMZN,2025-09-30,2025-10-31,219.57000732421875,220.0,0.2608448576352968
AMZN,2025-09-30,2025-12-05,219.57000732421875,220.0,0.3177775213484002
AMZN,2025-10-06,2025-10-17,220.8999938964844,220.0,0.2408852666314684
AMZN,2025-10-06,2025-11-07,220.8999938964844,220.0,0.2148242157598334
AMZN,2025-10-06,2025-12-05,220.8999938964844,220.0,0.2235081489839159
AMZN,2025-10-07,2025-10-17,221.77999877929688,222.5,0.229237903178659
AMZN,2025-10-07,2025-11-07,221.77999877929688,222.5,0.2228711664619448
AMZN,2025-10-07,2025-12-12,221.77999877929688,222.5,0.2165213347882977
JPM,2023-10-05,2023-10-13,142.89999389648438,143.0,0.2493919669365953
JPM,2023-10-05,2023-11-10,142.89999389648438,143.0,0.2372855092915302
JPM,2023-10-05,2023-12-08,142.89999389648438,143.0,0.261787115906873
JPM,2023-10-06,2023-10-13,145.10000610351562,145.0,0.2696666483471336
JPM,2023-10-06,2023-11-10,145.10000610351562,145.0,0.2524156226402102
JPM,2023-10-06,2023-12-08,145.10000610351562,145.0,0.2557768329286416
JPM,2023-10-09,2023-10-20,144.77000427246094,145.0,0.2700579159876534
JPM,2023-10-09,2023-11-10,144.77000427246094,145.0,0.2317814368283984
JPM,2023-10-09,2023-12-08,144.77000427246094,145.0,0.2501512763524438
JPM,2023-10-10,2023-10-20,145.64999389648438,146.0,0.231500496784821
JPM,2023-10-10,2023-11-10,145.64999389648438,146.0,0.2230306939698741
JPM,2023-10-10,2023-12-15,145.64999389648438,146.0,0.2443239292450052
JPM,2023-10-16,2023-10-27,147.85000610351562,148.0,0.2580134328467587
JPM,2023-10-16,2023-11-17,147.85000610351562,148.0,0.2517483118701867
JPM,2023-10-16,2023-12-15,147.85000610351562,148.0,0.2616175455454495
JPM,2023-10-17,2023-10-27,147.52999877929688,148.0,0.1773140688572977
JPM,2023-10-17,2023-11-17,147.52999877929688,148.0,0.2391026887035453
JPM,2023-10-17,2023-12-22,147.52999877929688,148.0,0.2266324738267832
JPM,2023-10-23,2023-11-03,141.0,141.0,0.2277025916879997
JPM,2023-10-23,2023-11-24,141.0,141.0,0.2539660731249307
JPM,2023-10-23,2023-12-22,141.0,141.0,0.277335022256768
JPM,2023-10-24,2023-11-03,141.1699981689453,141.0,0.2494041385769713
JPM,2023-10-24,2023-11-24,141.1699981689453,141.0,0.2901341988961706
JPM,2023-10-24,2023-12-29,141.1699981689453,141.0,0.2586226901363241
JPM,2023-10-30,2023-11-10,137.4199981689453,137.0,0.2390787613511313
JPM,2023-10-30,2023-12-01,137.4199981689453,137.0,0.2690672434513118
JPM,2023-10-30,2023-12-29,137.4199981689453,137.0,0.2380862099405676
JPM,2023-10-31,2023-11-10,139.05999755859375,139.0,0.2609008487083292
JPM,2023-10-31,2023-12-01,139.05999755859375,139.0,0.2666123787362245
JPM,2023-10-31,2024-01-05,139.05999755859375,139.0,0.277313871994993
JPM,2023-11-06,2023-11-17,144.0800018310547,144.0,0.1914186926437338
JPM,2023-11-06,2023-12-08,144.0800018310547,144.0,0.1898303257093111
JPM,2023-11-06,2024-01-05,144.0800018310547,144.0,0.2362158042326744
JPM,2023-11-07,2023-11-17,144.00999450683594,144.0,0.1846401525977165
JPM,2023-11-07,2023-12-08,144.00999450683594,144.0,0.2245163559638524
JPM,2023-11-07,2024-01-12,144.00999450683594,144.0,0.1879924066273071
JPM,2023-11-13,2023-11-24,145.77999877929688,146.0,0.2104213775413892
JPM,2023-11-13,2023-12-15,145.77999877929688,146.0,0.2220900293103239
JPM,2023-11-13,2024-01-12,145.77999877929688,146.0,0.2004672449308647
JPM,2023-11-14,2023-11-24,148.44000244140625,148.0,0.2262242232547924
JPM,2023-11-14,2023-12-15,148.44000244140625,148.0,0.2457368143922606
JPM,2023-11-14,2024-01-19,148.44000244140625,148.0,0.2139553432128865
JPM,2023-11-20,2023-12-01,153.2899932861328,153.0,0.2053077151629187
JPM,2023-11-20,2023-12-22,153.2899932861328,153.0,0.1642259217475601
JPM,2023-11-20,2024-01-19,153.2899932861328,153.0,0.2164570859345022
JPM,2023-11-21,2023-12-01,152.97000122070312,153.0,0.1578910179364935
JPM,2023-11-21,2023-12-22,152.97000122070312,153.0,0.1986225259379331
JPM,2023-11-21,2024-01-26,152.97000122070312,153.0,0.2008096606346701
JPM,2023-11-27,2023-12-08,153.19000244140625,153.0,0.1999843104191824
JPM,2023-11-27,2023-12-29,153.19000244140625,153.0,0.201402385860521
JPM,2023-11-27,2024-01-26,153.19000244140625,153.0,0.1900571956563543
JPM,2023-11-28,2023-12-08,153.5399932861328,154.0,0.1062050246570059
JPM,2023-11-28,2023-12-29,153.5399932861328,154.0,0.0792844059045451
JPM,2023-11-28,2024-02-02,153.5399932861328,154.0,0.1050533250385401
JPM,2023-12-04,2023-12-15,157.99000549316406,158.0,0.1079283594389637
JPM,2023-12-04,2024-01-05,157.99000549316406,158.0,0.0973009367465691
JPM,2023-12-04,2024-02-02,157.99000549316406,158.0,0.1288538539388617
JPM,2023-12-05,2023-12-15,157.97000122070312,158.0,0.1012916813696597
JPM,2023-12-05,2024-01-05,157.97000122070312,158.0,0.0908106232162652
JPM,2023-12-05,2024-02-09,157.97000122070312,158.0,0.0782373899004563
JPM,2023-12-11,2023-12-22,159.10000610351562,159.0,0.078894853075276
JPM,2023-12-11,2024-01-12,159.10000610351562,159.0,0.1223420031085852
JPM,2023-12-11,2024-02-09,159.10000610351562,159.0,0.1386640266271463
JPM,2023-12-12,2023-12-22,160.52000427246094,161.0,0.108222342942741
JPM,2023-12-12,2024-01-12,160.52000427246094,161.0,0.108320752860859
JPM,2023-12-12,2024-02-16,160.52000427246094,161.0,0.103448841070024
JPM,2023-12-18,2023-12-29,166.22999572753906,166.0,0.0842875179734015
JPM,2023-12-18,2024-01-19,166.22999572753906,166.0,0.0691625913671402
JPM,2023-12-18,2024-02-16,166.22999572753906,166.0,0.0820381942395687
JPM,2023-12-19,2023-12-29,168.4499969482422,168.0,0.1062781845297437
JPM,2023-12-19,2024-01-19,168.4499969482422,168.0,0.0742115371320181
JPM,2023-12-19,2024-02-23,168.4499969482422,168.0,0.1076758162052207
JPM,2023-12-26,2024-01-05,168.38999938964844,168.0,0.1275789554587479
JPM,2023-12-26,2024-01-26,168.38999938964844,168.0,0.1170774388318924
JPM,2023-12-26,2024-03-01,168.38999938964844,168.0,0.0877854738235971
JPM,2023-12-27,2024-01-05,169.39999389648438,169.0,0.0597195661258165
JPM,2023-12-27,2024-01-26,169.39999389648438,169.0,0.1433953356810895
JPM,2023-12-27,2024-03-01,169.39999389648438,169.0,0.141597584755999
JPM,2024-01-02,2024-01-12,172.0800018310547,172.0,0.0959877176390445
JPM,2024-01-02,2024-02-02,172.0800018310547,172.0,0.0857667581522105
JPM,2024-01-02,2024-03-08,172.0800018310547,172.0,0.1432417226519367
JPM,2024-01-03,2024-01-12,171.3300018310547,171.0,0.1371540996524323
JPM,2024-01-03,2024-02-02,171.3300018310547,171.0,0.1605943328873243
JPM,2024-01-03,2024-03-08,171.3300018310547,171.0,0.0777166158943941
JPM,2024-01-08,2024-01-19,172.02000427246094,172.0,0.1011664216191314
JPM,2024-01-08,2024-02-09,172.02000427246094,172.0,0.0971602677346725
JPM,2024-01-08,2024-03-08,172.02000427246094,172.0,0.124637742133962
JPM,2024-01-09,2024-01-19,170.66000366210938,171.0,0.1140059738143718
JPM,2024-01-09,2024-02-09,170.66000366210938,171.0,0.1420867142839899
JPM,2024-01-09,2024-03-15,170.66000366210938,171.0,0.1005441152035529
JPM,2024-01-16,2024-01-26,167.99000549316406,168.0,0.1434706606601872
JPM,2024-01-16,2024-02-16,167.99000549316406,168.0,0.1789716439840077
JPM,2024-01-16,2024-03-22,167.99000549316406,168.0,0.1161777922952576
JPM,2024-01-17,2024-01-26,167.08999633789062,167.0,0.1063969814518547
JPM,2024-01-17,2024-02-16,167.08999633789062,167.0,0.1162736590848192
JPM,2024-01-17,2024-03-22,167.08999633789062,167.0,0.1184066721854
JPM,2024-01-22,2024-02-02,170.11000061035156,170.0,0.1405631675154184
JPM,2024-01-22,2024-02-23,170.11000061035156,170.0,0.1153636569929459
JPM,2024-01-22,2024-03-22,170.11000061035156,170.0,0.1202256041917151
JPM,2024-01-23,2024-02-02,168.99000549316406,169.0,0.1136987790192878
JPM,2024-01-23,2024-02-23,168.99000549316406,169.0,0.1397380914013631
JPM,2024-01-23,2024-03-29,168.99000549316406,169.0,0.1184519318201112
JPM,2024-01-29,2024-02-09,172.72999572753906,173.0,0.1282625422274577
JPM,2024-01-29,2024-03-01,172.72999572753906,173.0,0.1312654590665517
JPM,2024-01-29,2024-03-29,172.72999572753906,173.0,0.1210946515628632
JPM,2024-01-30,2024-02-09,176.27000427246094,176.0,0.1278842026646351
JPM,2024-01-30,2024-03-01,176.27000427246094,176.0,0.1116815737236821
JPM,2024-01-30,2024-04-05,176.27000427246094,176.0,0.1314491809665836
JPM,2024-02-05,2024-02-16,174.5,174.0,0.1095818989244324
JPM,2024-02-05,2024-03-08,174.5,174.0,0.1420137984085676
JPM,2024-02-05,2024-04-05,174.5,174.0,0.0982565848850582
JPM,2024-02-06,2024-02-16,175.10000610351562,175.0,0.1463564075500704
JPM,2024-02-06,2024-03-08,175.10000610351562,175.0,0.1322903159163639
JPM,2024-02-06,2024-04-12,175.10000610351562,175.0,0.1601734989563308
JPM,2024-02-12,2024-02-23,175.7899932861328,176.0,0.1185248068736147
JPM,2024-02-12,2024-03-15,175.7899932861328,176.0,0.1182016829372988
JPM,2024-02-12,2024-04-12,175.7899932861328,176.0,0.1056853931687574
JPM,2024-02-13,2024-02-23,174.25999450683594,174.0,0.1199041135614884
JPM,2024-02-13,2024-03-15,174.25999450683594,174.0,0.1608819464345563
JPM,2024-02-13,2024-04-19,174.25999450683594,174.0,0.100521532495727
JPM,2024-02-20,2024-03-01,179.72999572753906,180.0,0.1189974777230455
JPM,2024-02-20,2024-03-22,179.72999572753906,180.0,0.1436268400296897
JPM,2024-02-20,2024-04-26,179.72999572753906,180.0,0.1190882173238283
JPM,2024-02-21,2024-03-01,180.8999938964844,181.0,0.1483485909913112
JPM,2024-02-21,2024-03-22,180.8999938964844,181.0,0.1412331854286342
JPM,2024-02-21,2024-04-26,180.8999938964844,181.0,0.1430010359596284
JPM,2024-02-26,2024-03-08,183.36000061035156,183.0,0.1232990612006087
JPM,2024-02-26,2024-03-29,183.36000061035156,183.0,0.1239080193417298
JPM,2024-02-26,2024-04-26,183.36000061035156,183.0,0.130726774618
JPM,2024-02-27,2024-03-08,183.4499969482422,183.0,0.1532164463293844
JPM,2024-02-27,2024-03-29,183.4499969482422,183.0,0.142509458067855
JPM,2024-02-27,2024-05-03,183.4499969482422,183.0,0.1223425548644086
JPM,2024-03-04,2024-03-15,186.67999267578125,187.0,0.0911689000128493
JPM,2024-03-04,2024-04-05,186.67999267578125,187.0,0.0758378618740549
JPM,2024-03-04,2024-05-03,186.67999267578125,187.0,0.1184607924017856
JPM,2024-03-05,2024-03-15,188.5500030517578,189.0,0.1134351006562506
JPM,2024-03-05,2024-04-05,188.5500030517578,189.0,0.1011794143353648
JPM,2024-03-05,2024-05-10,188.5500030517578,189.0,0.0984310259135898
JPM,2024-03-11,2024-03-22,188.2899932861328,188.0,0.1384173568220736
JPM,2024-03-11,2024-04-12,188.2899932861328,188.0,0.0700014340258057
JPM,2024-03-11,2024-05-10,188.2899932861328,188.0,0.1075698815866757
JPM,2024-03-12,2024-03-22,189.83999633789065,190.0,0.098273161543012
JPM,2024-03-12,2024-04-12,189.83999633789065,190.0,0.1225485612988662
JPM,2024-03-12,2024-05-17,189.83999633789065,190.0,0.1260117960367384
JPM,2024-03-18,2024-03-29,192.66000366210935,193.0,0.1480086297368675
JPM,2024-03-18,2024-04-19,192.66000366210935,193.0,0.1361549444739772
JPM,2024-03-18,2024-05-17,192.66000366210935,193.0,0.1525600030718055
JPM,2024-03-19,2024-03-29,193.7899932861328,194.0,0.1237209109074892
JPM,2024-03-19,2024-04-19,193.7899932861328,194.0,0.1254424318636369
JPM,2024-03-19,2024-05-24,193.7899932861328,194.0,0.1352003561242147
JPM,2024-03-25,2024-04-05,194.82000732421875,195.0,0.1737867769161548
JPM,2024-03-25,2024-04-26,194.82000732421875,195.0,0.1339086407555403
JPM,2024-03-25,2024-05-24,194.82000732421875,195.0,0.1506097832598404
JPM,2024-03-26,2024-04-05,195.72999572753903,196.0,0.1656802709628302
JPM,2024-03-26,2024-04-26,195.72999572753903,196.0,0.1588302936886665
JPM,2024-03-26,2024-05-31,195.72999572753903,196.0,0.0908913457115187
JPM,2024-04-01,2024-04-12,198.94000244140625,199.0,0.1429885462237948
JPM,2024-04-01,2024-05-03,198.94000244140625,199.0,0.154903661850952
